# x	y	u	v	mask
 66.5720	 44.6970	 -0.1151	  0.1888	  0.0000
 67.5189	 44.6970	 -0.1083	  0.1883	  0.0000
 68.4659	 44.6970	 -0.1427	  0.1881	  0.0000
 69.4129	 44.6970	 -0.1468	  0.1992	  0.0000
 70.3598	 44.6970	 -0.1589	  0.2043	  0.0000
 71.3068	 44.6970	 -0.1718	  0.2008	  0.0000
 72.2538	 44.6970	 -0.1621	  0.2091	  1.0000
 73.2008	 44.6970	 -0.1483	  0.2115	  0.0000
 74.1477	 44.6970	 -0.1698	  0.1959	  0.0000
 75.0947	 44.6970	 -0.1793	  0.2159	  0.0000
 76.0417	 44.6970	 -0.1837	  0.2237	  1.0000
 76.9886	 44.6970	 -0.2025	  0.2370	  0.0000
 77.9356	 44.6970	 -0.1890	  0.2350	  0.0000
 78.8826	 44.6970	 -0.2569	  0.2538	  0.0000
 79.8295	 44.6970	 -0.2648	  0.2431	  0.0000
 80.7765	 44.6970	 -0.2729	  0.2470	  0.0000
 81.7235	 44.6970	 -0.2340	  0.2159	  1.0000
 82.6705	 44.6970	 -0.2740	  0.2164	  0.0000
 83.6174	 44.6970	 -0.2507	  0.2302	  0.0000
 84.5644	 44.6970	 -0.1735	  0.1887	  0.0000
 85.5114	 44.6970	 -0.0688	  0.1218	  0.0000
 86.4583	 44.6970	 -0.0188	  0.0937	  0.0000
 87.4053	 44.6970	 -0.0065	  0.0889	  0.0000
 88.3523	 44.6970	 -0.0004	  0.0837	  0.0000
 89.2992	 44.6970	  0.0052	  0.0828	  0.0000
 90.2462	 44.6970	  0.0075	  0.0796	  0.0000
 91.1932	 44.6970	  0.0028	  0.0785	  0.0000
 92.1402	 44.6970	  0.0045	  0.0852	  0.0000
 93.0871	 44.6970	  0.0061	  0.0896	  0.0000
 94.0341	 44.6970	  0.0054	  0.0871	  0.0000
 94.9811	 44.6970	  0.0062	  0.0759	  0.0000
 95.9280	 44.6970	  0.0068	  0.0785	  0.0000
 96.8750	 44.6970	  0.0014	  0.0809	  0.0000
 97.8220	 44.6970	  0.0068	  0.0820	  1.0000
 98.7689	 44.6970	  0.0099	  0.0861	  0.0000
  1.2311	 43.7500	  0.0010	  0.0809	  0.0000
  2.1780	 43.7500	 -0.0009	  0.0780	  0.0000
  3.1250	 43.7500	 -0.0017	  0.0640	  0.0000
  4.0720	 43.7500	  0.0009	  0.0772	  1.0000
  5.0189	 43.7500	  0.0036	  0.0719	  0.0000
  5.9659	 43.7500	  0.0009	  0.0717	  0.0000
  6.9129	 43.7500	  0.0015	  0.0761	  1.0000
  7.8598	 43.7500	  0.0034	  0.0780	  0.0000
  8.8068	 43.7500	  0.0062	  0.0589	  0.0000
  9.7538	 43.7500	  0.0042	  0.0669	  0.0000
 10.7008	 43.7500	  0.0039	  0.0787	  0.0000
 11.6477	 43.7500	  0.0016	  0.0758	  1.0000
 12.5947	 43.7500	  0.0056	  0.0713	  0.0000
 13.5417	 43.7500	  0.0016	  0.0725	  0.0000
 14.4886	 43.7500	  0.0013	  0.0775	  0.0000
 15.4356	 43.7500	 -0.0007	  0.0788	  0.0000
 16.3826	 43.7500	  0.0046	  0.0755	  1.0000
 17.3295	 43.7500	  0.0105	  0.0774	  1.0000
 18.2765	 43.7500	  0.0061	  0.0708	  0.0000
 19.2235	 43.7500	  0.0077	  0.0593	  0.0000
 20.1705	 43.7500	  0.0435	  0.0602	  0.0000
 21.1174	 43.7500	  0.1328	  0.1203	  1.0000
 22.0644	 43.7500	  0.1749	  0.1450	  0.0000
 23.0114	 43.7500	  0.3319	  0.1869	  0.0000
 23.9583	 43.7500	  0.3595	  0.2210	  0.0000
 24.9053	 43.7500	  0.3580	  0.2458	  0.0000
 25.8523	 43.7500	  0.3342	  0.2462	  0.0000
 26.7992	 43.7500	  0.2806	  0.2232	  0.0000
 27.7462	 43.7500	  0.2621	  0.2162	  0.0000
 28.6932	 43.7500	  0.2539	  0.2230	  0.0000
 29.6402	 43.7500	  0.1926	  0.2149	  0.0000
 30.5871	 43.7500	  0.1855	  0.2330	  0.0000
 31.5341	 43.7500	  0.1845	  0.2245	  0.0000
 32.4811	 43.7500	  0.1913	  0.2078	  0.0000
 33.4280	 43.7500	  0.1813	  0.2009	  0.0000
 34.3750	 43.7500	  0.1875	  0.1873	  0.0000
 35.3220	 43.7500	  0.1821	  0.1779	  0.0000
 36.2689	 43.7500	  0.1695	  0.1736	  0.0000
 37.2159	 43.7500	  0.1704	  0.1888	  0.0000
 38.1629	 43.7500	  0.1084	  0.1677	  0.0000
 39.1098	 43.7500	  0.1070	  0.1670	  0.0000
 40.0568	 43.7500	  0.1017	  0.1652	  0.0000
 41.0038	 43.7500	  0.0934	  0.1690	  0.0000
 41.9508	 43.7500	  0.0781	  0.1785	  0.0000
 42.8977	 43.7500	  0.0899	  0.1925	  0.0000
 43.8447	 43.7500	  0.0773	  0.1850	  0.0000
 44.7917	 43.7500	  0.0585	  0.1738	  1.0000
 45.7386	 43.7500	  0.0540	  0.1646	  0.0000
 46.6856	 43.7500	  0.0351	  0.1758	  0.0000
 47.6326	 43.7500	  0.0050	  0.1825	  0.0000
 48.5795	 43.7500	 -0.0013	  0.1804	  1.0000
 49.5265	 43.7500	 -0.0856	  0.1929	  0.0000
 50.4735	 43.7500	 -0.0009	  0.1842	  1.0000
 51.4205	 43.7500	 -0.0061	  0.1858	  0.0000
 52.3674	 43.7500	  0.0138	  0.1899	  0.0000
 53.3144	 43.7500	  0.0361	  0.1835	  1.0000
 54.2614	 43.7500	  0.0978	  0.1702	  0.0000
 55.2083	 43.7500	  0.1009	  0.1646	  0.0000
 56.1553	 43.7500	  0.0124	  0.1802	  0.0000
 57.1023	 43.7500	  0.0006	  0.1858	  0.0000
 58.0492	 43.7500	 -0.0070	  0.1808	  0.0000
 58.9962	 43.7500	 -0.0107	  0.1624	  0.0000
 59.9432	 43.7500	 -0.0184	  0.1715	  0.0000
 60.8902	 43.7500	 -0.0448	  0.1833	  0.0000
 61.8371	 43.7500	 -0.0571	  0.1855	  0.0000
 62.7841	 43.7500	 -0.0804	  0.1871	  0.0000
 63.7311	 43.7500	 -0.0826	  0.1859	  0.0000
 64.6780	 43.7500	 -0.0901	  0.1842	  0.0000
 65.6250	 43.7500	 -0.0995	  0.1861	  0.0000
 66.5720	 43.7500	 -0.0875	  0.1815	  0.0000
 67.5189	 43.7500	 -0.1289	  0.1900	  0.0000
 68.4659	 43.7500	 -0.1579	  0.1940	  0.0000
 69.4129	 43.7500	 -0.1674	  0.2035	  0.0000
 70.3598	 43.7500	 -0.1761	  0.1957	  0.0000
 71.3068	 43.7500	 -0.1814	  0.1972	  0.0000
 72.2538	 43.7500	 -0.1661	  0.2177	  1.0000
 73.2008	 43.7500	 -0.1385	  0.1993	  0.0000
 74.1477	 43.7500	 -0.1762	  0.2324	  0.0000
 75.0947	 43.7500	 -0.1761	  0.2300	  1.0000
 76.0417	 43.7500	 -0.1881	  0.2452	  0.0000
 76.9886	 43.7500	 -0.1814	  0.2538	  0.0000
 77.9356	 43.7500	 -0.2126	  0.2374	  1.0000
 78.8826	 43.7500	 -0.2210	  0.2361	  1.0000
 79.8295	 43.7500	 -0.2688	  0.2462	  0.0000
 80.7765	 43.7500	 -0.2720	  0.2503	  0.0000
 81.7235	 43.7500	 -0.2863	  0.2372	  0.0000
 82.6705	 43.7500	 -0.2634	  0.2208	  0.0000
 83.6174	 43.7500	 -0.2057	  0.1892	  0.0000
 84.5644	 43.7500	 -0.1304	  0.1524	  1.0000
 85.5114	 43.7500	 -0.0468	  0.0931	  0.0000
 86.4583	 43.7500	 -0.0106	  0.0902	  0.0000
 87.4053	 43.7500	 -0.0043	  0.0871	  0.0000
 88.3523	 43.7500	  0.0020	  0.0834	  0.0000
 89.2992	 43.7500	  0.0042	  0.0762	  0.0000
 90.2462	 43.7500	  0.0069	  0.0713	  0.0000
 91.1932	 43.7500	  0.0042	  0.0808	  0.0000
 92.1402	 43.7500	  0.0104	  0.0835	  0.0000
 93.0871	 43.7500	  0.0068	  0.0771	  0.0000
 94.0341	 43.7500	  0.0067	  0.0791	  1.0000
 94.9811	 43.7500	  0.0026	  0.0863	  0.0000
 95.9280	 43.7500	  0.0064	  0.0795	  0.0000
 96.8750	 43.7500	  0.0042	  0.0784	  0.0000
 97.8220	 43.7500	  0.0074	  0.0824	  0.0000
 98.7689	 43.7500	  0.0124	  0.0828	  0.0000
  1.2311	 42.8030	  0.0008	  0.0760	  1.0000
  2.1780	 42.8030	  0.0008	  0.0760	  1.0000
  3.1250	 42.8030	  0.0006	  0.0714	  0.0000
  4.0720	 42.8030	  0.0033	  0.0730	  0.0000
  5.0189	 42.8030	  0.0003	  0.0732	  0.0000
  5.9659	 42.8030	  0.0013	  0.0759	  1.0000
  6.9129	 42.8030	  0.0014	  0.0807	  0.0000
  7.8598	 42.8030	  0.0013	  0.0620	  0.0000
  8.8068	 42.8030	  0.0015	  0.0606	  0.0000
  9.7538	 42.8030	  0.0018	  0.0762	  1.0000
 10.7008	 42.8030	  0.0027	  0.0782	  0.0000
 11.6477	 42.8030	  0.0018	  0.0755	  1.0000
 12.5947	 42.8030	  0.0014	  0.0777	  0.0000
 13.5417	 42.8030	  0.0014	  0.0804	  0.0000
 14.4886	 42.8030	  0.0027	  0.0801	  0.0000
 15.4356	 42.8030	  0.0024	  0.0809	  0.0000
 16.3826	 42.8030	  0.0013	  0.0831	  0.0000
 17.3295	 42.8030	  0.0002	  0.0487	  0.0000
 18.2765	 42.8030	 -0.0101	  0.0419	  0.0000
 19.2235	 42.8030	  0.0057	  0.0649	  0.0000
 20.1705	 42.8030	  0.0278	  0.0797	  0.0000
 21.1174	 42.8030	  0.0607	  0.0867	  0.0000
 22.0644	 42.8030	  0.1312	  0.0845	  0.0000
 23.0114	 42.8030	  0.3228	  0.1508	  0.0000
 23.9583	 42.8030	  0.3517	  0.2424	  0.0000
 24.9053	 42.8030	  0.3537	  0.2554	  0.0000
 25.8523	 42.8030	  0.3504	  0.2595	  0.0000
 26.7992	 42.8030	  0.2921	  0.2367	  0.0000
 27.7462	 42.8030	  0.2811	  0.2351	  0.0000
 28.6932	 42.8030	  0.2869	  0.2101	  0.0000
 29.6402	 42.8030	  0.1895	  0.2106	  0.0000
 30.5871	 42.8030	  0.1779	  0.2171	  0.0000
 31.5341	 42.8030	  0.1794	  0.2095	  0.0000
 32.4811	 42.8030	  0.1877	  0.2004	  0.0000
 33.4280	 42.8030	  0.1727	  0.2058	  0.0000
 34.3750	 42.8030	  0.1778	  0.2031	  0.0000
 35.3220	 42.8030	  0.1729	  0.1954	  0.0000
 36.2689	 42.8030	  0.1773	  0.1893	  0.0000
 37.2159	 42.8030	  0.1652	  0.1872	  0.0000
 38.1629	 42.8030	  0.0826	  0.1839	  0.0000
 39.1098	 42.8030	  0.1178	  0.1830	  0.0000
 40.0568	 42.8030	  0.1098	  0.1870	  0.0000
 41.0038	 42.8030	  0.0936	  0.1799	  0.0000
 41.9508	 42.8030	  0.0826	  0.1784	  0.0000
 42.8977	 42.8030	  0.0964	  0.1783	  0.0000
 43.8447	 42.8030	  0.0751	  0.1760	  0.0000
 44.7917	 42.8030	  0.0752	  0.1786	  0.0000
 45.7386	 42.8030	  0.0432	  0.1683	  0.0000
 46.6856	 42.8030	  0.0256	  0.1602	  0.0000
 47.6326	 42.8030	  0.0111	  0.1688	  0.0000
 48.5795	 42.8030	 -0.0004	  0.1823	  1.0000
 49.5265	 42.8030	 -0.0998	  0.1988	  0.0000
 50.4735	 42.8030	 -0.0445	  0.2022	  0.0000
 51.4205	 42.8030	 -0.0098	  0.1895	  0.0000
 52.3674	 42.8030	  0.0158	  0.1776	  0.0000
 53.3144	 42.8030	  0.0908	  0.1869	  0.0000
 54.2614	 42.8030	  0.1130	  0.1861	  0.0000
 55.2083	 42.8030	  0.0404	  0.1822	  1.0000
 56.1553	 42.8030	  0.0133	  0.1766	  0.0000
 57.1023	 42.8030	 -0.0050	  0.1746	  0.0000
 58.0492	 42.8030	 -0.0148	  0.1737	  0.0000
 58.9962	 42.8030	 -0.0193	  0.1839	  0.0000
 59.9432	 42.8030	 -0.0134	  0.1805	  0.0000
 60.8902	 42.8030	 -0.0661	  0.1698	  0.0000
 61.8371	 42.8030	 -0.0602	  0.1801	  1.0000
 62.7841	 42.8030	 -0.0792	  0.1812	  0.0000
 63.7311	 42.8030	 -0.0875	  0.1849	  0.0000
 64.6780	 42.8030	 -0.0753	  0.1894	  0.0000
 65.6250	 42.8030	 -0.0932	  0.1935	  0.0000
 66.5720	 42.8030	 -0.0887	  0.1955	  0.0000
 67.5189	 42.8030	 -0.1387	  0.1867	  0.0000
 68.4659	 42.8030	 -0.1565	  0.2063	  0.0000
 69.4129	 42.8030	 -0.1672	  0.1952	  0.0000
 70.3598	 42.8030	 -0.1732	  0.1921	  0.0000
 71.3068	 42.8030	 -0.1792	  0.2104	  0.0000
 72.2538	 42.8030	 -0.1644	  0.2398	  0.0000
 73.2008	 42.8030	 -0.1641	  0.2512	  0.0000
 74.1477	 42.8030	 -0.1740	  0.2360	  1.0000
 75.0947	 42.8030	 -0.1723	  0.2290	  0.0000
 76.0417	 42.8030	 -0.1838	  0.2383	  0.0000
 76.9886	 42.8030	 -0.1684	  0.2313	  0.0000
 77.9356	 42.8030	 -0.2109	  0.2432	  1.0000
 78.8826	 42.8030	 -0.2167	  0.2397	  1.0000
 79.8295	 42.8030	 -0.2196	  0.2335	  1.0000
 80.7765	 42.8030	 -0.2677	  0.2732	  0.0000
 81.7235	 42.8030	 -0.2667	  0.2431	  0.0000
 82.6705	 42.8030	 -0.2160	  0.1940	  0.0000
 83.6174	 42.8030	 -0.1443	  0.1673	  1.0000
 84.5644	 42.8030	 -0.1109	  0.1452	  1.0000
 85.5114	 42.8030	 -0.0228	  0.0963	  0.0000
 86.4583	 42.8030	 -0.0041	  0.0889	  0.0000
 87.4053	 42.8030	  0.0005	  0.0827	  0.0000
 88.3523	 42.8030	  0.0044	  0.0788	  0.0000
 89.2992	 42.8030	  0.0062	  0.0789	  0.0000
 90.2462	 42.8030	  0.0032	  0.0805	  1.0000
 91.1932	 42.8030	  0.0033	  0.0654	  0.0000
 92.1402	 42.8030	  0.0154	  0.0693	  0.0000
 93.0871	 42.8030	  0.0122	  0.0742	  0.0000
 94.0341	 42.8030	  0.0089	  0.0709	  0.0000
 94.9811	 42.8030	  0.0072	  0.0774	  0.0000
 95.9280	 42.8030	  0.0089	  0.0828	  0.0000
 96.8750	 42.8030	  0.0070	  0.0836	  0.0000
 97.8220	 42.8030	  0.0068	  0.0855	  0.0000
 98.7689	 42.8030	  0.0074	  0.0844	  0.0000
  1.2311	 41.8561	  0.0007	  0.0747	  1.0000
  2.1780	 41.8561	  0.0019	  0.0745	  0.0000
  3.1250	 41.8561	  0.0008	  0.0751	  1.0000
  4.0720	 41.8561	  0.0005	  0.0696	  0.0000
  5.0189	 41.8561	  0.0010	  0.0759	  1.0000
  5.9659	 41.8561	  0.0013	  0.0758	  1.0000
  6.9129	 41.8561	  0.0031	  0.0860	  0.0000
  7.8598	 41.8561	  0.0009	  0.0854	  0.0000
  8.8068	 41.8561	  0.0009	  0.0785	  0.0000
  9.7538	 41.8561	  0.0021	  0.0768	  1.0000
 10.7008	 41.8561	 -0.0004	  0.0846	  0.0000
 11.6477	 41.8561	  0.0012	  0.0819	  0.0000
 12.5947	 41.8561	  0.0034	  0.0561	  0.0000
 13.5417	 41.8561	  0.0025	  0.0621	  0.0000
 14.4886	 41.8561	  0.0033	  0.0785	  0.0000
 15.4356	 41.8561	  0.0032	  0.0817	  0.0000
 16.3826	 41.8561	  0.0029	  0.0831	  0.0000
 17.3295	 41.8561	  0.0006	  0.0846	  0.0000
 18.2765	 41.8561	  0.0043	  0.0840	  0.0000
 19.2235	 41.8561	  0.0041	  0.0703	  0.0000
 20.1705	 41.8561	  0.0146	  0.0697	  0.0000
 21.1174	 41.8561	  0.0409	  0.0684	  0.0000
 22.0644	 41.8561	  0.0844	  0.1024	  0.0000
 23.0114	 41.8561	  0.1858	  0.1531	  1.0000
 23.9583	 41.8561	  0.3096	  0.1940	  0.0000
 24.9053	 41.8561	  0.3185	  0.2088	  0.0000
 25.8523	 41.8561	  0.3472	  0.2334	  0.0000
 26.7992	 41.8561	  0.3073	  0.2543	  0.0000
 27.7462	 41.8561	  0.2779	  0.2543	  0.0000
 28.6932	 41.8561	  0.2765	  0.2406	  0.0000
 29.6402	 41.8561	  0.2154	  0.2326	  0.0000
 30.5871	 41.8561	  0.1683	  0.2282	  0.0000
 31.5341	 41.8561	  0.1891	  0.2066	  0.0000
 32.4811	 41.8561	  0.1898	  0.2010	  0.0000
 33.4280	 41.8561	  0.1816	  0.2126	  0.0000
 34.3750	 41.8561	  0.1858	  0.2031	  1.0000
 35.3220	 41.8561	  0.1969	  0.1922	  0.0000
 36.2689	 41.8561	  0.2021	  0.1907	  0.0000
 37.2159	 41.8561	  0.1791	  0.1761	  0.0000
 38.1629	 41.8561	  0.1463	  0.1704	  0.0000
 39.1098	 41.8561	  0.1059	  0.1584	  0.0000
 40.0568	 41.8561	  0.0887	  0.1727	  0.0000
 41.0038	 41.8561	  0.0869	  0.1854	  0.0000
 41.9508	 41.8561	  0.0842	  0.1816	  0.0000
 42.8977	 41.8561	  0.0880	  0.1797	  0.0000
 43.8447	 41.8561	  0.0737	  0.1802	  0.0000
 44.7917	 41.8561	  0.0793	  0.1801	  0.0000
 45.7386	 41.8561	  0.0645	  0.1738	  0.0000
 46.6856	 41.8561	  0.0233	  0.1823	  0.0000
 47.6326	 41.8561	  0.0032	  0.1692	  0.0000
 48.5795	 41.8561	 -0.0037	  0.1848	  1.0000
 49.5265	 41.8561	 -0.0889	  0.1817	  0.0000
 50.4735	 41.8561	 -0.0193	  0.2013	  0.0000
 51.4205	 41.8561	 -0.0082	  0.2004	  0.0000
 52.3674	 41.8561	  0.0115	  0.1951	  0.0000
 53.3144	 41.8561	  0.0379	  0.1873	  1.0000
 54.2614	 41.8561	  0.1060	  0.1923	  0.0000
 55.2083	 41.8561	  0.0587	  0.1969	  0.0000
 56.1553	 41.8561	  0.0087	  0.1885	  0.0000
 57.1023	 41.8561	 -0.0036	  0.1951	  0.0000
 58.0492	 41.8561	 -0.0025	  0.1790	  1.0000
 58.9962	 41.8561	 -0.0245	  0.1633	  0.0000
 59.9432	 41.8561	 -0.0401	  0.1790	  0.0000
 60.8902	 41.8561	 -0.0556	  0.1692	  0.0000
 61.8371	 41.8561	 -0.0689	  0.1736	  0.0000
 62.7841	 41.8561	 -0.0764	  0.1888	  0.0000
 63.7311	 41.8561	 -0.0839	  0.1885	  0.0000
 64.6780	 41.8561	 -0.0982	  0.1892	  1.0000
 65.6250	 41.8561	 -0.1069	  0.1973	  0.0000
 66.5720	 41.8561	 -0.1135	  0.1870	  0.0000
 67.5189	 41.8561	 -0.1177	  0.1674	  0.0000
 68.4659	 41.8561	 -0.1783	  0.2027	  0.0000
 69.4129	 41.8561	 -0.1753	  0.2108	  0.0000
 70.3598	 41.8561	 -0.1864	  0.2112	  0.0000
 71.3068	 41.8561	 -0.1684	  0.2278	  1.0000
 72.2538	 41.8561	 -0.1581	  0.2480	  0.0000
 73.2008	 41.8561	 -0.1514	  0.2591	  0.0000
 74.1477	 41.8561	 -0.1681	  0.2636	  0.0000
 75.0947	 41.8561	 -0.1863	  0.2526	  0.0000
 76.0417	 41.8561	 -0.1868	  0.2511	  0.0000
 76.9886	 41.8561	 -0.1921	  0.2542	  0.0000
 77.9356	 41.8561	 -0.2064	  0.2464	  1.0000
 78.8826	 41.8561	 -0.2643	  0.2695	  0.0000
 79.8295	 41.8561	 -0.2652	  0.2658	  0.0000
 80.7765	 41.8561	 -0.2615	  0.2650	  0.0000
 81.7235	 41.8561	 -0.2078	  0.2109	  0.0000
 82.6705	 41.8561	 -0.1745	  0.2007	  0.0000
 83.6174	 41.8561	 -0.1222	  0.1564	  1.0000
 84.5644	 41.8561	 -0.0383	  0.1026	  0.0000
 85.5114	 41.8561	 -0.0143	  0.0945	  0.0000
 86.4583	 41.8561	 -0.0019	  0.0857	  0.0000
 87.4053	 41.8561	  0.0029	  0.0776	  0.0000
 88.3523	 41.8561	 -0.0027	  0.0844	  1.0000
 89.2992	 41.8561	  0.0096	  0.0867	  0.0000
 90.2462	 41.8561	  0.0047	  0.0807	  1.0000
 91.1932	 41.8561	  0.0037	  0.0761	  0.0000
 92.1402	 41.8561	  0.0058	  0.0846	  0.0000
 93.0871	 41.8561	  0.0076	  0.0843	  0.0000
 94.0341	 41.8561	  0.0086	  0.0843	  0.0000
 94.9811	 41.8561	  0.0067	  0.0834	  0.0000
 95.9280	 41.8561	  0.0064	  0.0787	  0.0000
 96.8750	 41.8561	  0.0072	  0.0784	  0.0000
 97.8220	 41.8561	  0.0084	  0.0866	  0.0000
 98.7689	 41.8561	  0.0043	  0.0880	  0.0000
  1.2311	 40.9091	  0.0005	  0.0795	  0.0000
  2.1780	 40.9091	  0.0009	  0.0750	  0.0000
  3.1250	 40.9091	  0.0008	  0.0745	  1.0000
  4.0720	 40.9091	  0.0010	  0.0750	  1.0000
  5.0189	 40.9091	  0.0011	  0.0755	  1.0000
  5.9659	 40.9091	  0.0028	  0.0803	  0.0000
  6.9129	 40.9091	  0.0016	  0.0761	  1.0000
  7.8598	 40.9091	  0.0004	  0.0775	  0.0000
  8.8068	 40.9091	  0.0027	  0.0853	  0.0000
  9.7538	 40.9091	  0.0022	  0.0764	  1.0000
 10.7008	 40.9091	  0.0032	  0.0700	  0.0000
 11.6477	 40.9091	  0.0029	  0.0798	  0.0000
 12.5947	 40.9091	  0.0021	  0.0766	  1.0000
 13.5417	 40.9091	  0.0013	  0.0814	  0.0000
 14.4886	 40.9091	  0.0031	  0.0835	  0.0000
 15.4356	 40.9091	  0.0021	  0.0750	  1.0000
 16.3826	 40.9091	  0.0025	  0.0821	  0.0000
 17.3295	 40.9091	  0.0008	  0.0651	  0.0000
 18.2765	 40.9091	  0.0019	  0.0480	  0.0000
 19.2235	 40.9091	  0.0059	  0.0660	  0.0000
 20.1705	 40.9091	  0.0455	  0.0859	  1.0000
 21.1174	 40.9091	  0.0281	  0.0874	  0.0000
 22.0644	 40.9091	  0.0435	  0.1062	  0.0000
 23.0114	 40.9091	  0.1441	  0.1224	  0.0000
 23.9583	 40.9091	  0.2667	  0.1755	  0.0000
 24.9053	 40.9091	  0.2815	  0.2279	  0.0000
 25.8523	 40.9091	  0.3001	  0.2301	  0.0000
 26.7992	 40.9091	  0.2706	  0.2286	  1.0000
 27.7462	 40.9091	  0.2639	  0.2386	  1.0000
 28.6932	 40.9091	  0.2521	  0.2410	  1.0000
 29.6402	 40.9091	  0.2601	  0.2455	  0.0000
 30.5871	 40.9091	  0.1937	  0.2304	  0.0000
 31.5341	 40.9091	  0.2032	  0.2366	  0.0000
 32.4811	 40.9091	  0.1764	  0.2169	  0.0000
 33.4280	 40.9091	  0.1879	  0.1968	  0.0000
 34.3750	 40.9091	  0.1948	  0.1998	  0.0000
 35.3220	 40.9091	  0.1969	  0.2037	  0.0000
 36.2689	 40.9091	  0.1976	  0.1928	  0.0000
 37.2159	 40.9091	  0.1834	  0.1922	  0.0000
 38.1629	 40.9091	  0.1506	  0.1819	  0.0000
 39.1098	 40.9091	  0.1044	  0.1724	  0.0000
 40.0568	 40.9091	  0.0933	  0.1886	  0.0000
 41.0038	 40.9091	  0.0927	  0.1855	  0.0000
 41.9508	 40.9091	  0.0905	  0.1792	  0.0000
 42.8977	 40.9091	  0.0865	  0.1707	  0.0000
 43.8447	 40.9091	  0.0802	  0.1784	  0.0000
 44.7917	 40.9091	  0.0792	  0.1805	  0.0000
 45.7386	 40.9091	  0.0554	  0.1851	  0.0000
 46.6856	 40.9091	  0.0188	  0.1825	  1.0000
 47.6326	 40.9091	  0.0003	  0.1880	  0.0000
 48.5795	 40.9091	 -0.0063	  0.1872	  1.0000
 49.5265	 40.9091	 -0.0606	  0.1995	  0.0000
 50.4735	 40.9091	 -0.0178	  0.1935	  0.0000
 51.4205	 40.9091	 -0.0072	  0.1980	  0.0000
 52.3674	 40.9091	  0.0276	  0.1954	  0.0000
 53.3144	 40.9091	  0.0910	  0.1941	  0.0000
 54.2614	 40.9091	  0.0989	  0.1855	  0.0000
 55.2083	 40.9091	  0.0961	  0.1774	  0.0000
 56.1553	 40.9091	  0.0214	  0.1807	  0.0000
 57.1023	 40.9091	  0.0051	  0.1858	  0.0000
 58.0492	 40.9091	 -0.0088	  0.1901	  0.0000
 58.9962	 40.9091	 -0.0259	  0.1904	  0.0000
 59.9432	 40.9091	 -0.0512	  0.1880	  0.0000
 60.8902	 40.9091	 -0.0519	  0.1842	  0.0000
 61.8371	 40.9091	 -0.0683	  0.1792	  0.0000
 62.7841	 40.9091	 -0.0784	  0.1846	  0.0000
 63.7311	 40.9091	 -0.0896	  0.1887	  1.0000
 64.6780	 40.9091	 -0.0981	  0.1850	  0.0000
 65.6250	 40.9091	 -0.1071	  0.1994	  0.0000
 66.5720	 40.9091	 -0.1253	  0.2019	  0.0000
 67.5189	 40.9091	 -0.1086	  0.2002	  0.0000
 68.4659	 40.9091	 -0.1535	  0.2111	  1.0000
 69.4129	 40.9091	 -0.1801	  0.2309	  0.0000
 70.3598	 40.9091	 -0.1835	  0.2171	  0.0000
 71.3068	 40.9091	 -0.1766	  0.2441	  0.0000
 72.2538	 40.9091	 -0.1694	  0.2690	  0.0000
 73.2008	 40.9091	 -0.1631	  0.2675	  0.0000
 74.1477	 40.9091	 -0.1767	  0.2588	  0.0000
 75.0947	 40.9091	 -0.1845	  0.2552	  0.0000
 76.0417	 40.9091	 -0.1918	  0.2510	  0.0000
 76.9886	 40.9091	 -0.1931	  0.2564	  0.0000
 77.9356	 40.9091	 -0.1995	  0.2469	  1.0000
 78.8826	 40.9091	 -0.1992	  0.2380	  1.0000
 79.8295	 40.9091	 -0.2620	  0.2662	  0.0000
 80.7765	 40.9091	 -0.1803	  0.2085	  1.0000
 81.7235	 40.9091	 -0.1607	  0.1893	  1.0000
 82.6705	 40.9091	 -0.1341	  0.1682	  1.0000
 83.6174	 40.9091	 -0.0756	  0.1029	  0.0000
 84.5644	 40.9091	 -0.0725	  0.1256	  1.0000
 85.5114	 40.9091	 -0.0081	  0.0897	  0.0000
 86.4583	 40.9091	 -0.0249	  0.0974	  1.0000
 87.4053	 40.9091	  0.0015	  0.0843	  0.0000
 88.3523	 40.9091	 -0.0003	  0.0837	  1.0000
 89.2992	 40.9091	  0.0014	  0.0732	  0.0000
 90.2462	 40.9091	 -0.0005	  0.0736	  0.0000
 91.1932	 40.9091	  0.0029	  0.0818	  0.0000
 92.1402	 40.9091	  0.0047	  0.0677	  0.0000
 93.0871	 40.9091	  0.0093	  0.0665	  0.0000
 94.0341	 40.9091	  0.0099	  0.0800	  0.0000
 94.9811	 40.9091	  0.0063	  0.0800	  0.0000
 95.9280	 40.9091	  0.0086	  0.0785	  0.0000
 96.8750	 40.9091	  0.0088	  0.0839	  0.0000
 97.8220	 40.9091	  0.0099	  0.0872	  0.0000
 98.7689	 40.9091	  0.0063	  0.0816	  0.0000
  1.2311	 39.9621	  0.0013	  0.0714	  0.0000
  2.1780	 39.9621	  0.0004	  0.0700	  0.0000
  3.1250	 39.9621	  0.0009	  0.0740	  1.0000
  4.0720	 39.9621	  0.0021	  0.0686	  0.0000
  5.0189	 39.9621	  0.0011	  0.0754	  1.0000
  5.9659	 39.9621	  0.0013	  0.0759	  1.0000
  6.9129	 39.9621	  0.0021	  0.0782	  0.0000
  7.8598	 39.9621	  0.0017	  0.0774	  1.0000
  8.8068	 39.9621	  0.0019	  0.0775	  1.0000
